set_id,question_number,question,option_a,option_b,option_c,option_d,correct,explanation,domain,objective,difficulty
Set20,33,What Azure service category includes fully managed software like Microsoft 365 that users access via a web browser?,Infrastructure as a Service (IaaS),Platform as a Service (PaaS),Software as a Service (SaaS),Serverless computing,C,SaaS delivers fully managed applications over the internet; users simply consume the application without managing infrastructure.,Describe cloud concepts,Describe software as a service (SaaS),easy
Set20,34,"For deep application performance insights such as request rates and response times, you should use:",Azure Log Analytics,Azure Advisor,Application Insights,Azure Policy,C,"Application Insights, part of Azure Monitor, helps developers monitor live applications and diagnose issues.",Describe Azure management and governance,Describe Azure Monitor and Application Insights,medium
Set20,35,Your company is migrating on‑premises servers to Azure. Which spending model does this shift typically result in?,Moving from operational expenditure (OpEx) to capital expenditure (CapEx),Moving from capital expenditure (CapEx) to operational expenditure (OpEx),Switching from variable to fixed costs,Paying a one‑time sunk cost up front,B,"Cloud computing uses a pay‑as‑you‑go, consumption‑based pricing model, so organizations shift from CapEx to OpEx.",Describe cloud concepts,Compare cloud pricing models,easy
Set20,36,Which cloud model allows you to migrate existing VMs to Azure while still controlling the OS and software?,SaaS,PaaS,IaaS,Serverless,C,"Infrastructure as a Service is designed for lift‑and‑shift migrations, giving you full control over the VM.",Describe cloud concepts,Identify use cases for IaaS,medium
Set20,37,Which factor has the greatest impact on the cost of a virtual machine in Azure?,The geographic region where it is deployed,The resource group name,The management group hierarchy,The number of tags applied,A,VM pricing varies by region; other factors such as resource groups and tags do not directly affect VM cost.,Describe Azure management and governance,Describe factors that can affect costs in Azure,medium
Set20,38,"In the shared responsibility model for Azure, what is Microsoft primarily responsible for?",Securing guest operating systems and applications,Protecting physical datacenters and host infrastructure,Managing data classification and governance,Configuring network security groups (NSGs),B,"Microsoft handles security of the cloud such as physical hosts, networking, and hypervisors, while customers secure their data and applications.",Describe cloud concepts,Describe the shared responsibility model,medium
Set20,39,Azure Resource Manager (ARM) is responsible for:,Replicating data across regions,Coordinating deployment and management of resources in Azure,Providing user authentication for SaaS apps,Monitoring application performance,B,"ARM is the deployment and management service that organizes resources into resource groups, manages dependencies, and supports IaC.",Describe Azure management and governance,Describe Azure Resource Manager,medium
Set20,40,"Which authentication method requires users to provide a second factor, such as a code or biometric, in addition to a password?",Single sign‑on (SSO),Multi‑factor authentication (MFA),Passwordless authentication,Anonymous access,B,"MFA requires two or more factors for authentication, improving security.",Describe Azure architecture and services,Describe authentication methods,easy
Set20,41,What is the main purpose of Azure Policy?,To manage user identities,To enforce resource compliance with organizational standards,To provide recommendations on security posture,To analyze application performance,B,Azure Policy evaluates resources and enforces compliance with defined rules and standards.,Describe Azure management and governance,Describe the purpose of Azure Policy,medium
Set20,42,What does Azure Virtual Network (VNet) primarily provide?,"Secure, isolated networking environment for Azure resources",A place to store unstructured data,A managed SQL database,A platform for event‑driven code,A,A VNet is a logical isolation of the Azure network dedicated to your subscription.,Describe Azure architecture and services,Describe virtual networking,easy
Set20,43,Which Azure service should you choose to run containers without orchestrating infrastructure?,Azure Virtual Machines,Azure Container Instances (ACI),Azure Virtual Desktop,Azure App Service,B,Azure Container Instances allows you to run containers directly without managing underlying VMs or orchestrators.,Describe Azure architecture and services,Compare compute types,medium
Set20,44,A company wants to allow external partner organizations to access certain applications. Which capability should they use?,Business‑to‑business (B2B) collaboration,Single sign‑on,Business‑to‑consumer (B2C) identity,Virtual network peering,A,B2B collaboration enables external partners to use their identities to access resources securely.,Describe Azure architecture and services,Describe external identities,hard
